path,time,NumberOfAnonymizedPaths,AverageCost,NumberOfPartitions,NumberOfValidPartitions,NumberofSkipped,NumberOfDuplicated,NumberOfNodes
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,37000.0,11.0,7.27273,89080.0,2351.0,0.0,468073.0,17980969.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,38000.0,11.0,7.27273,92776.0,2383.0,0.0,497640.0,18472182.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,39000.0,11.0,7.27273,96169.0,2395.0,0.0,524787.0,18970335.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,40000.0,11.0,7.27273,99793.0,2413.0,0.0,554924.0,19467463.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,41000.0,11.0,7.27273,104273.0,2435.0,0.0,597609.0,19969632.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,42000.0,11.0,7.27273,108945.0,2437.0,0.0,649380.0,20467990.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,43000.0,11.0,7.27273,113041.0,2444.0,0.0,701319.0,20968354.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,44000.0,11.0,7.27273,115276.0,2517.0,0.0,707991.0,21465690.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,45000.0,11.0,7.27273,117635.0,2568.0,0.0,716065.0,21965672.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,46000.0,11.0,7.27273,119854.0,2628.0,0.0,723414.0,22460275.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,47000.0,11.0,7.27273,121939.0,2678.0,0.0,731911.0,22950154.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,48000.0,11.0,7.27273,124234.0,2724.0,0.0,744285.0,23458354.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,49000.0,11.0,7.27273,126055.0,2724.0,0.0,752092.0,23961374.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,50000.0,11.0,7.27273,128278.0,2739.0,0.0,768149.0,24470503.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,51000.0,11.0,7.27273,130525.0,2892.0,0.0,773951.0,24973018.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,52000.0,11.0,7.27273,133124.0,2981.0,0.0,785345.0,25474838.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,53000.0,11.0,7.27273,135657.0,3087.0,0.0,796715.0,25971030.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,54000.0,11.0,7.27273,138360.0,3135.0,0.0,812633.0,26470189.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,55000.0,11.0,7.27273,140760.0,3135.0,0.0,828046.0,26967235.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,56000.0,11.0,7.27273,143058.0,3268.0,0.0,839108.0,27470982.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,57000.0,11.0,7.27273,145529.0,3378.0,0.0,849320.0,27981715.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,58000.0,11.0,7.27273,148295.0,3487.0,0.0,863283.0,28493562.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,59000.0,11.0,7.27273,150961.0,3503.0,0.0,880107.0,29003948.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,60000.0,11.0,7.27273,153373.0,3579.0,0.0,894880.0,29511631.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,61000.0,11.0,7.27273,156262.0,3664.0,0.0,906840.0,30028510.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,62000.0,11.0,7.27273,159401.0,3691.0,0.0,925101.0,30543620.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,63000.0,11.0,7.27273,162320.0,3783.0,0.0,942984.0,31058805.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,64000.0,11.0,7.27273,165967.0,3911.0,0.0,962748.0,31582811.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,65000.0,11.0,7.27273,169542.0,3967.0,0.0,989092.0,32101614.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,66000.0,11.0,7.27273,173354.0,4018.0,0.0,1012558.0,32619314.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,67000.0,11.0,7.27273,177211.0,4098.0,0.0,1038184.0,33137624.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,68000.0,11.0,7.27273,181525.0,4163.0,0.0,1070263.0,33653589.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,69000.0,11.0,7.27273,185062.0,4183.0,0.0,1097688.0,34160846.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,70000.0,11.0,7.27273,188711.0,4196.0,0.0,1127133.0,34673130.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,71000.0,11.0,7.27273,192694.0,4204.0,0.0,1160767.0,35189858.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,72000.0,11.0,7.27273,197560.0,4209.0,0.0,1209680.0,35705314.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,73000.0,11.0,7.27273,202025.0,4210.0,0.0,1260465.0,36219263.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,74000.0,11.0,7.27273,205643.0,4285.0,0.0,1300392.0,36730719.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,75000.0,11.0,7.27273,207974.0,4365.0,0.0,1308341.0,37242017.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,76000.0,11.0,7.27273,210530.0,4442.0,0.0,1318501.0,37754774.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,77000.0,11.0,7.27273,213127.0,4506.0,0.0,1331065.0,38264842.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,78000.0,11.0,7.27273,215500.0,4530.0,0.0,1344445.0,38774549.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,79000.0,11.0,7.27273,217726.0,4541.0,0.0,1359934.0,39281391.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,80000.0,11.0,7.27273,220177.0,4592.0,0.0,1367107.0,39805032.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,81000.0,11.0,7.27273,222807.0,4636.0,0.0,1376832.0,40333806.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,82000.0,11.0,7.27273,225498.0,4655.0,0.0,1390623.0,40861316.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,83000.0,11.0,7.27273,227860.0,4669.0,0.0,1405445.0,41387484.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,84000.0,11.0,7.27273,230435.0,4761.0,0.0,1413676.0,41905745.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,85000.0,11.0,7.27273,233412.0,4806.0,0.0,1427809.0,42431843.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,86000.0,11.0,7.27273,236235.0,4818.0,0.0,1446895.0,42954899.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,87000.0,11.0,7.27273,239185.0,4875.0,0.0,1459615.0,43483871.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,88000.0,11.0,7.27273,242629.0,4896.0,0.0,1478856.0,44017425.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,89000.0,11.0,7.27273,245908.0,4984.0,0.0,1497985.0,44531836.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,90000.0,11.0,7.27273,249613.0,5025.0,0.0,1525787.0,45021075.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,91000.0,11.0,7.27273,253642.0,5109.0,0.0,1551596.0,45507362.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,92000.0,11.0,7.27273,257575.0,5242.0,0.0,1580113.0,45989554.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,93000.0,11.0,7.27273,260731.0,5255.0,0.0,1604064.0,46459470.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,94000.0,11.0,7.27273,264352.0,5270.0,0.0,1632426.0,46936648.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,95000.0,11.0,7.27273,268507.0,5281.0,0.0,1668958.0,47420402.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,96000.0,11.0,7.27273,273065.0,5288.0,0.0,1712778.0,47901883.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,97000.0,11.0,7.27273,277483.0,5290.0,0.0,1762913.0,48380343.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,98000.0,11.0,7.27273,281038.0,5366.0,0.0,1800571.0,48871471.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,99000.0,11.0,7.27273,283506.0,5476.0,0.0,1809425.0,49366774.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,100000.0,11.0,7.27273,286309.0,5524.0,0.0,1822404.0,49861062.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,101000.0,11.0,7.27273,288930.0,5540.0,0.0,1837279.0,50356253.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,102000.0,11.0,7.27273,291460.0,5617.0,0.0,1851682.0,50846974.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,103000.0,11.0,7.27273,294569.0,5723.0,0.0,1864816.0,51346433.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,104000.0,11.0,7.27273,297963.0,5755.0,0.0,1885554.0,51843410.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,105000.0,11.0,7.27273,300856.0,5829.0,0.0,1903453.0,52338060.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,106000.0,11.0,7.27273,304014.0,5882.0,0.0,1919179.0,52838365.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,107000.0,11.0,7.27273,307087.0,5935.0,0.0,1940966.0,53336507.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,108000.0,11.0,7.27273,310703.0,6013.0,0.0,1962635.0,53835860.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,109000.0,11.0,7.27273,314270.0,6095.0,0.0,1988535.0,54333551.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,110000.0,11.0,7.27273,318352.0,6157.0,0.0,2019901.0,54833232.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,111000.0,11.0,7.27273,322212.0,6202.0,0.0,2049006.0,55335787.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,112000.0,11.0,7.27273,325657.0,6211.0,0.0,2077070.0,55834168.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,113000.0,11.0,7.27273,329067.0,6217.0,0.0,2105328.0,56335985.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,114000.0,11.0,7.27273,333099.0,6218.0,0.0,2139778.0,56842467.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,115000.0,11.0,7.27273,337857.0,6220.0,0.0,2191481.0,57347677.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,116000.0,11.0,7.27273,342014.0,6220.0,0.0,2242973.0,57850334.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,117000.0,11.0,7.27273,344783.0,6306.0,0.0,2260762.0,58349297.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,118000.0,11.0,7.27273,347610.0,6355.0,0.0,2271830.0,58852986.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,119000.0,11.0,7.27273,350489.0,6364.0,0.0,2288282.0,59354955.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,120000.0,11.0,7.27273,353073.0,6485.0,0.0,2301429.0,59856587.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,121000.0,11.0,7.27273,356335.0,6548.0,0.0,2319068.0,60366656.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,122000.0,11.0,7.27273,359449.0,6589.0,0.0,2339947.0,60871100.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,123000.0,11.0,7.27273,363297.0,6637.0,0.0,2361660.0,61377645.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,124000.0,11.0,7.27273,367282.0,6706.0,0.0,2386280.0,61877515.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,125000.0,11.0,7.27273,371818.0,6765.0,0.0,2417749.0,62373857.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,126000.0,11.0,7.27273,375237.0,6795.0,0.0,2443141.0,62859163.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,127000.0,11.0,7.27273,378885.0,6815.0,0.0,2472716.0,63351662.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,128000.0,11.0,7.27273,383294.0,6831.0,0.0,2513242.0,63847998.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,129000.0,11.0,7.27273,388120.0,6839.0,0.0,2559874.0,64342092.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,130000.0,11.0,7.27273,392717.0,6840.0,0.0,2612963.0,64834000.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,131000.0,11.0,7.27273,396304.0,6922.0,0.0,2647233.0,65331691.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,132000.0,11.0,7.27273,399604.0,6971.0,0.0,2662003.0,65841062.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,133000.0,11.0,7.27273,402661.0,7031.0,0.0,2680467.0,66342954.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,134000.0,11.0,7.27273,406324.0,7097.0,0.0,2701776.0,66843328.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,135000.0,11.0,7.27273,409973.0,7183.0,0.0,2725155.0,67343139.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,136000.0,11.0,7.27273,414101.0,7256.0,0.0,2755320.0,67840998.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,137000.0,11.0,7.27273,417760.0,7288.0,0.0,2783458.0,68328253.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,138000.0,11.0,7.27273,421235.0,7315.0,0.0,2812698.0,68816534.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,139000.0,11.0,7.27273,424683.0,7337.0,0.0,2842233.0,69308627.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,140000.0,11.0,7.27273,428997.0,7353.0,0.0,2882799.0,69806174.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,141000.0,11.0,7.27273,433814.0,7363.0,0.0,2937288.0,70296472.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,142000.0,11.0,7.27273,437972.0,7375.0,0.0,2993409.0,70785511.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,143000.0,11.0,7.27273,441412.0,7462.0,0.0,3008590.0,71288583.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,144000.0,11.0,7.27273,445089.0,7531.0,0.0,3032634.0,71786057.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,145000.0,11.0,7.27273,449250.0,7592.0,0.0,3060994.0,72282230.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,146000.0,11.0,7.27273,453378.0,7633.0,0.0,3091929.0,72767312.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,147000.0,11.0,7.27273,456498.0,7689.0,0.0,3115336.0,73252464.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,148000.0,11.0,7.27273,460176.0,7712.0,0.0,3148536.0,73735767.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,149000.0,11.0,7.27273,464247.0,7739.0,0.0,3184230.0,74236141.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,150000.0,11.0,7.27273,469286.0,7757.0,0.0,3239659.0,74741272.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,151000.0,11.0,7.27273,473724.0,7762.0,0.0,3296540.0,75245508.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,152000.0,11.0,7.27273,478215.0,7858.0,0.0,3329861.0,75758489.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,153000.0,11.0,7.27273,483081.0,7935.0,0.0,3367648.0,76269466.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,154000.0,11.0,7.27273,486184.0,7940.0,0.0,3390065.0,76765554.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,155000.0,11.0,7.27273,490135.0,7944.0,0.0,3425231.0,77271952.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,156000.0,11.0,7.27273,494611.0,7945.0,0.0,3466385.0,77783572.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,157000.0,11.0,7.27273,500037.0,7952.0,0.0,3526881.0,78291429.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,158000.0,11.0,7.27273,504583.0,7968.0,0.0,3587364.0,78796775.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,159000.0,11.0,7.27273,509014.0,8029.0,0.0,3619864.0,79301742.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,160000.0,11.0,7.27273,512751.0,8031.0,0.0,3651364.0,79804211.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,161000.0,11.0,7.27273,516500.0,8031.0,0.0,3682973.0,80310523.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,162000.0,11.0,7.27273,521309.0,8032.0,0.0,3728752.0,80821647.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,163000.0,11.0,7.27273,526277.0,8037.0,0.0,3785579.0,81325902.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,164000.0,11.0,7.27273,530336.0,8043.0,0.0,3837679.0,81825930.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,165000.0,11.0,7.27273,533843.0,8065.0,0.0,3867694.0,82329528.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,166000.0,11.0,7.27273,537306.0,8104.0,0.0,3897103.0,82838088.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,167000.0,11.0,7.27273,541608.0,8122.0,0.0,3936228.0,83352307.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,168000.0,11.0,7.27273,546802.0,8128.0,0.0,3994238.0,83860319.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,169000.0,11.0,7.27273,551186.0,8128.0,0.0,4052270.0,84366338.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,170000.0,11.0,7.27273,553096.0,8128.0,0.0,4063517.0,84848762.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,171000.0,11.0,7.27273,555572.0,8128.0,0.0,4083318.0,85345109.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,172000.0,11.0,7.27273,558202.0,8128.0,0.0,4104112.0,85829446.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,173000.0,11.0,7.27273,560874.0,8128.0,0.0,4124366.0,86330599.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,174000.0,11.0,7.27273,564292.0,8128.0,0.0,4153286.0,86835862.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,175000.0,11.0,7.27273,568408.0,8128.0,0.0,4195085.0,87345935.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,176000.0,11.0,7.27273,572520.0,8128.0,0.0,4247043.0,87853693.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,177000.0,11.0,7.27273,574991.0,8128.0,0.0,4267681.0,88341334.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,178000.0,11.0,7.27273,577506.0,8128.0,0.0,4286054.0,88850353.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,179000.0,11.0,7.27273,580488.0,8128.0,0.0,4309716.0,89359617.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,180000.0,11.0,7.27273,584720.0,8128.0,0.0,4354611.0,89867775.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,181000.0,11.0,7.27273,589114.0,8128.0,0.0,4410365.0,90385005.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,182000.0,11.0,7.27273,592161.0,8128.0,0.0,4432214.0,90901114.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,183000.0,11.0,7.27273,595857.0,8128.0,0.0,4464958.0,91421379.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,184000.0,11.0,7.27273,600097.0,8128.0,0.0,4511191.0,91952922.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,185000.0,11.0,7.27273,604013.0,8128.0,0.0,4555410.0,92483237.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,186000.0,11.0,7.27273,607765.0,8128.0,0.0,4587549.0,93014473.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,187000.0,11.0,7.27273,612663.0,8128.0,0.0,4645790.0,93539304.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,188000.0,11.0,7.27273,616609.0,8128.0,0.0,4685059.0,94065186.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,189000.0,11.0,7.27273,621188.0,8128.0,0.0,4739355.0,94589536.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,190000.0,11.0,7.27273,625808.0,8128.0,0.0,4793145.0,95111460.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,191000.0,11.0,7.27273,630563.0,8128.0,0.0,4855251.0,95632562.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,192000.0,11.0,7.27273,635461.0,8128.0,0.0,4916849.0,96155508.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,193000.0,11.0,7.27273,640403.0,8128.0,0.0,4982053.0,96676259.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,194000.0,11.0,7.27273,645192.0,8128.0,0.0,5051377.0,97199279.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,195000.0,11.0,7.27273,647953.0,8128.0,0.0,5079901.0,97717605.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,196000.0,11.0,7.27273,651804.0,8128.0,0.0,5130347.0,98237220.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,197000.0,11.0,7.27273,656050.0,8128.0,0.0,5189840.0,98763669.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,198000.0,11.0,7.27273,661207.0,8128.0,0.0,5273830.0,99285646.0
output/blind-randomt=internet_n=13_e=1.0_s=1_k3l1merge.out,199000.0,11.0,7.27273,665639.0,8128.0,0.0,5354213.0,99807935.0
output/blind-nearestt=grid_n=4_e=0.3_s=2_k2l2merge.out,1000.0,10.0,10.4,14812.0,1749.0,12078.0,8790.0,546639.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,1000.0,9.0,7.0,45480.0,0.0,0.0,0.0,263444.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,2000.0,9.0,6.33333,89713.0,0.0,0.0,0.0,522379.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,3000.0,10.0,7.9,130194.0,0.0,0.0,0.0,781318.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,4000.0,11.0,7.81818,165393.0,4.0,0.0,0.0,1049312.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,5000.0,11.0,7.81818,198623.0,4.0,0.0,0.0,1310288.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,6000.0,11.0,7.81818,223804.0,6.0,0.0,0.0,1577513.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,7000.0,11.0,7.81818,256144.0,12.0,0.0,0.0,1843834.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,8000.0,11.0,7.81818,281089.0,17.0,0.0,0.0,2115417.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,9000.0,11.0,7.81818,314543.0,17.0,0.0,0.0,2389356.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,10000.0,11.0,7.81818,334954.0,20.0,0.0,0.0,2675403.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,11000.0,11.0,7.81818,356438.0,20.0,0.0,0.0,2963532.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,12000.0,11.0,7.81818,385791.0,24.0,0.0,0.0,3243620.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,13000.0,11.0,7.81818,415224.0,24.0,0.0,0.0,3532195.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,14000.0,11.0,7.72727,449697.0,28.0,0.0,0.0,3817586.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,15000.0,11.0,7.72727,482097.0,28.0,0.0,0.0,4103816.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,16000.0,11.0,7.72727,521958.0,28.0,0.0,0.0,4388896.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,17000.0,11.0,7.72727,549809.0,28.0,0.0,0.0,4674726.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,18000.0,11.0,7.72727,577940.0,28.0,0.0,0.0,4958673.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,19000.0,11.0,7.72727,606489.0,28.0,0.0,0.0,5237075.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,20000.0,11.0,7.72727,637104.0,28.0,0.0,0.0,5518487.0
output/tunnel-t=gnp_n=13_e=0.3_s=1_k3l2greedy.out,21000.0,11.0,7.72727,667197.0,28.0,0.0,0.0,5796613.0
output/tunnel-nearestt=grid_n=4_e=0.3_s=2_k3l1merge.out,1000.0,10.0,10.6,23334.0,920.0,0.0,82353.0,339303.0
