path,num_nodes,probability_of_edge,seed,k,el,visibility_func,heuristic_func,order_of_j,complete_search,upperbound_pruning,partition_type,num_evaluated_partitions,num_valid_partitions,num_skipped_partitions,num_expanded_nodes,num_anonymized_paths,num_evaluated_partitions_till_first,num_expanded_nodes_till_first,avg_cost_anonymized_paths,total_time,lowebound_cost,num_duplicated_partitions
output/blind-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k2l1.out,15,merge,1,2,1,identity,blind,nearest,1,1,merge,1586,108,0,128652,13,9,590,5.92308,30121,5,417
output/blind-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k2l2.out,15,merge,1,2,2,identity,blind,nearest,1,1,merge,1399,119,820,130622,13,8,543,6.69231,30217,5,734
output/blind-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k2l3.out,15,merge,1,2,3,identity,blind,nearest,1,1,merge,1969,0,47610,124695,12,0,0,7.16667,30312,5,4481
output/blind-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k3l1.out,15,merge,1,3,1,identity,blind,nearest,1,1,merge,750,43,0,141122,13,11,1045,6.92308,30275,5,568
output/blind-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k3l2.out,15,merge,1,3,2,identity,blind,nearest,1,1,merge,806,41,2983,96695,13,10,860,8.15385,30031,5,1824
output/blind-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k3l3.out,15,merge,1,3,3,identity,blind,nearest,1,1,merge,2581,0,77875,138939,6,0,0,10,30055,5,6511
output/blind-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k2l1.out,15,merge,2,2,1,identity,blind,nearest,1,1,merge,2304,4,0,114474,10,6,282,5.2,30109,4.7,731
output/blind-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k2l2.out,15,merge,2,2,2,identity,blind,nearest,1,1,merge,1976,56,2443,115754,10,7,397,6.2,30107,4.7,2139
output/blind-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k2l3.out,15,merge,2,2,3,identity,blind,nearest,1,1,merge,404,2,5745,20511,10,33,1927,7.2,3433,4.7,893
output/blind-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k3l1.out,15,merge,2,3,1,identity,blind,nearest,1,1,merge,1162,46,0,127565,10,8,474,6.6,30108,4.7,1480
output/blind-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k3l2.out,15,merge,2,3,2,identity,blind,nearest,1,1,merge,1940,23,9450,128992,10,8,547,8.1,30015,4.7,5636
output/blind-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k3l3.out,15,merge,2,3,3,identity,blind,nearest,1,1,merge,404,0,7274,18682,6,0,0,10,3721,4.7,916
output/blind-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k2l1.out,15,merge,3,2,1,identity,blind,nearest,1,1,merge,1152,79,0,95535,11,7,537,5.09091,30002,4.54545,412
output/blind-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k2l2.out,15,merge,3,2,2,identity,blind,nearest,1,1,merge,1315,112,2474,121387,11,8,694,5.90909,30180,4.54545,1784
output/blind-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k2l3.out,15,merge,3,2,3,identity,blind,nearest,1,1,merge,334,0,7940,17564,10,0,0,7,4510,4.54545,700
output/blind-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k3l1.out,15,merge,3,3,1,identity,blind,nearest,1,1,merge,394,25,0,87212,11,10,1760,6.27273,30174,4.54545,304
output/blind-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k3l2.out,15,merge,3,3,2,identity,blind,nearest,1,1,merge,1083,6,7182,94188,11,9,1098,8.36364,30216,4.54545,2966
output/blind-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k3l3.out,15,merge,3,3,3,identity,blind,nearest,1,1,merge,334,0,8771,15653,6,0,0,8.5,2833,4.54545,700
output/blind-nearesthBrandom_n=15_e=0.2_s=4_n15e0.2k2l1.out,15,merge,4,2,1,identity,blind,nearest,1,1,merge,1177,98,0,106090,13,9,665,5.38462,30008,4.46154,281
output/blind-nearesthBrandom_n=15_e=0.2_s=4_n15e0.2k2l2.out,15,merge,4,2,2,identity,blind,nearest,1,1,merge,1245,52,640,130076,13,9,774,6.46154,30060,4.46154,469
output/blind-nearesthBrandom_n=15_e=0.2_s=4_n15e0.2k2l3.out,15,merge,4,2,3,identity,blind,nearest,1,1,merge,1150,36,10839,94365,13,10,843,7.84615,30006,4.46154,1877
output/blind-nearesthBrandom_n=15_e=0.2_s=4_n15e0.2k3l1.out,15,merge,4,3,1,identity,blind,nearest,1,1,merge,438,12,0,84790,13,10,761,6.53846,30110,4.46154,89
output/blind-nearesthBrandom_n=15_e=0.2_s=4_n15e0.2k3l2.out,15,merge,4,3,2,identity,blind,nearest,1,1,merge,391,21,684,85207,13,11,1590,9,30010,4.46154,464
output/blind-nearesthBrandom_n=15_e=0.2_s=4_n15e0.2k3l3.out,15,merge,4,3,3,identity,blind,nearest,1,1,merge,1486,0,30920,97996,10,0,0,11.7,30000,4.46154,4273
output/blind-nearesthBrandom_n=15_e=0.2_s=5_n15e0.2k2l1.out,15,merge,5,2,1,identity,blind,nearest,1,1,merge,1571,76,0,108839,11,8,471,5.27273,30054,4.09091,741
output/blind-nearesthBrandom_n=15_e=0.2_s=5_n15e0.2k2l2.out,15,merge,5,2,2,identity,blind,nearest,1,1,merge,1355,115,853,120670,11,7,449,6.18182,30007,4.09091,1033
output/blind-nearesthBrandom_n=15_e=0.2_s=5_n15e0.2k2l3.out,15,merge,5,2,3,identity,blind,nearest,1,1,merge,2003,38,16591,128551,11,14,1092,6.90909,30033,4.09091,4522
output/blind-nearesthBrandom_n=15_e=0.2_s=5_n15e0.2k3l1.out,15,merge,5,3,1,identity,blind,nearest,1,1,merge,602,52,0,101135,11,9,632,6.81818,30022,4.09091,685
output/blind-nearesthBrandom_n=15_e=0.2_s=5_n15e0.2k3l2.out,15,merge,5,3,2,identity,blind,nearest,1,1,merge,501,21,1274,110245,11,9,1143,9.54545,30056,4.09091,878
output/blind-nearesthBrandom_n=15_e=0.2_s=5_n15e0.2k3l3.out,15,merge,5,3,3,identity,blind,nearest,1,1,merge,2613,0,41031,146633,9,0,0,9.33333,30000,4.09091,6765
output/blind-nearesthBrandom_n=15_e=0.3_s=1_n15e0.3k2l1.out,15,merge,1,2,1,identity,blind,nearest,1,1,merge,848,38,0,74361,13,8,465,3.76923,30107,3.07692,92
output/blind-nearesthBrandom_n=15_e=0.3_s=1_n15e0.3k2l2.out,15,merge,1,2,2,identity,blind,nearest,1,1,merge,745,70,1549,75512,13,8,578,4.76923,30141,3.07692,631
output/blind-nearesthBrandom_n=15_e=0.3_s=1_n15e0.3k2l3.out,15,merge,1,2,3,identity,blind,nearest,1,1,merge,9,0,559,589,4,0,0,6,33,3.07692,3
output/blind-nearesthBrandom_n=15_e=0.3_s=1_n15e0.3k3l1.out,15,merge,1,3,1,identity,blind,nearest,1,1,merge,206,20,0,57353,13,10,791,5,30191,3.07692,86
output/blind-nearesthBrandom_n=15_e=0.3_s=1_n15e0.3k3l2.out,15,merge,1,3,2,identity,blind,nearest,1,1,merge,522,8,4994,67944,13,10,1069,7.15385,30201,3.07692,1300
output/blind-nearesthBrandom_n=15_e=0.3_s=1_n15e0.3k3l3.out,15,merge,1,3,3,identity,blind,nearest,1,1,merge,9,0,562,589,0,0,0,-nan,8,3.07692,3
output/blind-nearesthBrandom_n=15_e=0.3_s=2_n15e0.3k2l1.out,15,merge,2,2,1,identity,blind,nearest,1,1,merge,1280,22,0,97799,13,8,521,4.38462,30050,3.61538,250
output/blind-nearesthBrandom_n=15_e=0.3_s=2_n15e0.3k2l2.out,15,merge,2,2,2,identity,blind,nearest,1,1,merge,814,79,954,80639,13,8,641,5.38462,30046,3.61538,680
output/blind-nearesthBrandom_n=15_e=0.3_s=2_n15e0.3k2l3.out,15,merge,2,2,3,identity,blind,nearest,1,1,merge,1508,0,44366,92924,12,0,0,6,30139,3.61538,3281
output/blind-nearesthBrandom_n=15_e=0.3_s=2_n15e0.3k3l1.out,15,merge,2,3,1,identity,blind,nearest,1,1,merge,479,24,0,95075,13,11,1179,5.53846,30010,3.61538,177
output/blind-nearesthBrandom_n=15_e=0.3_s=2_n15e0.3k3l2.out,15,merge,2,3,2,identity,blind,nearest,1,1,merge,346,3,1743,74800,13,19,3357,7.53846,30062,3.61538,500
output/blind-nearesthBrandom_n=15_e=0.3_s=2_n15e0.3k3l3.out,15,merge,2,3,3,identity,blind,nearest,1,1,merge,1529,0,52008,79058,6,0,0,9,30088,3.61538,3354
output/blind-nearesthBrandom_n=15_e=0.3_s=3_n15e0.3k2l1.out,15,merge,3,2,1,identity,blind,nearest,1,1,merge,856,26,0,92901,13,8,641,4.76923,30146,3.84615,122
output/blind-nearesthBrandom_n=15_e=0.3_s=3_n15e0.3k2l2.out,15,merge,3,2,2,identity,blind,nearest,1,1,merge,852,73,1342,88907,13,9,835,5.76923,30059,3.84615,568
output/blind-nearesthBrandom_n=15_e=0.3_s=3_n15e0.3k2l3.out,15,merge,3,2,3,identity,blind,nearest,1,1,merge,1112,0,40349,79472,10,0,0,6.6,30019,3.84615,2678
output/blind-nearesthBrandom_n=15_e=0.3_s=3_n15e0.3k3l1.out,15,merge,3,3,1,identity,blind,nearest,1,1,merge,207,17,0,81717,13,11,1487,6.07692,30027,3.84615,64
output/blind-nearesthBrandom_n=15_e=0.3_s=3_n15e0.3k3l2.out,15,merge,3,3,2,identity,blind,nearest,1,1,merge,415,2,2599,88483,13,10,1089,8,30089,3.84615,692
output/blind-nearesthBrandom_n=15_e=0.3_s=3_n15e0.3k3l3.out,15,merge,3,3,3,identity,blind,nearest,1,1,merge,1148,0,45296,70268,7,0,0,11.5714,22575,3.84615,3098
output/blind-nearesthBrandom_n=15_e=0.3_s=4_n15e0.3k2l1.out,15,merge,4,2,1,identity,blind,nearest,1,1,merge,657,54,0,73233,13,9,781,4.92308,30046,4.15385,134
output/blind-nearesthBrandom_n=15_e=0.3_s=4_n15e0.3k2l2.out,15,merge,4,2,2,identity,blind,nearest,1,1,merge,726,73,1209,79109,13,8,718,5.76923,30000,4.15385,664
output/blind-nearesthBrandom_n=15_e=0.3_s=4_n15e0.3k2l3.out,15,merge,4,2,3,identity,blind,nearest,1,1,merge,55,0,2723,3542,8,0,0,6.5,1105,4.15385,74
output/blind-nearesthBrandom_n=15_e=0.3_s=4_n15e0.3k3l1.out,15,merge,4,3,1,identity,blind,nearest,1,1,merge,241,35,0,70115,13,11,1627,5.69231,30024,4.15385,129
output/blind-nearesthBrandom_n=15_e=0.3_s=4_n15e0.3k3l2.out,15,merge,4,3,2,identity,blind,nearest,1,1,merge,646,12,5536,73146,13,87,8516,7.61538,30070,4.15385,1650
output/blind-nearesthBrandom_n=15_e=0.3_s=4_n15e0.3k3l3.out,15,merge,4,3,3,identity,blind,nearest,1,1,merge,55,0,2803,3337,3,0,0,9,2035,4.15385,74
output/blind-nearesthBrandom_n=15_e=0.3_s=5_n15e0.3k2l1.out,15,merge,5,2,1,identity,blind,nearest,1,1,merge,944,137,0,92110,13,9,668,4.30769,30017,3.53846,211
output/blind-nearesthBrandom_n=15_e=0.3_s=5_n15e0.3k2l2.out,15,merge,5,2,2,identity,blind,nearest,1,1,merge,825,49,1167,93491,13,8,614,5.38462,30014,3.53846,482
output/blind-nearesthBrandom_n=15_e=0.3_s=5_n15e0.3k2l3.out,15,merge,5,2,3,identity,blind,nearest,1,1,merge,280,0,11206,13768,10,0,0,6.2,4679,3.53846,557
output/blind-nearesthBrandom_n=15_e=0.3_s=5_n15e0.3k3l1.out,15,merge,5,3,1,identity,blind,nearest,1,1,merge,417,35,0,92673,13,11,1227,5.07692,30015,3.53846,233
output/blind-nearesthBrandom_n=15_e=0.3_s=5_n15e0.3k3l2.out,15,merge,5,3,2,identity,blind,nearest,1,1,merge,355,3,1476,90711,13,10,1066,7.07692,30061,3.53846,364
output/blind-nearesthBrandom_n=15_e=0.3_s=5_n15e0.3k3l3.out,15,merge,5,3,3,identity,blind,nearest,1,1,merge,280,0,12073,13768,3,0,0,9,4459,3.53846,557
output/blind-randomhBrandom_n=15_e=0.2_s=1_n15e0.2k2l1.out,15,merge,1,2,1,identity,blind,random,1,1,merge,1659,116,0,163120,13,8,541,6.46154,30278,5,582
output/blind-randomhBrandom_n=15_e=0.2_s=1_n15e0.2k2l2.out,15,merge,1,2,2,identity,blind,random,1,1,merge,1277,169,1100,118625,13,8,581,7.15385,30220,5,1021
output/blind-randomhBrandom_n=15_e=0.2_s=1_n15e0.2k2l3.out,15,merge,1,2,3,identity,blind,random,1,1,merge,2222,0,53735,146514,12,0,0,7.16667,30029,5,5141
output/blind-randomhBrandom_n=15_e=0.2_s=1_n15e0.2k3l1.out,15,merge,1,3,1,identity,blind,random,1,1,merge,535,70,0,114712,13,10,880,8.23077,30048,5,529
output/blind-randomhBrandom_n=15_e=0.2_s=1_n15e0.2k3l2.out,15,merge,1,3,2,identity,blind,random,1,1,merge,1293,44,5318,152040,13,10,880,8.15385,30286,5,3392
output/blind-randomhBrandom_n=15_e=0.2_s=1_n15e0.2k3l3.out,15,merge,1,3,3,identity,blind,random,1,1,merge,2228,0,67046,119994,6,0,0,10,30279,5,5263
output/blind-randomhBrandom_n=15_e=0.2_s=2_n15e0.2k2l1.out,15,merge,2,2,1,identity,blind,random,1,1,merge,1965,31,0,107991,10,6,306,5.6,30112,4.7,781
output/blind-randomhBrandom_n=15_e=0.2_s=2_n15e0.2k2l2.out,15,merge,2,2,2,identity,blind,random,1,1,merge,2493,65,3112,146186,10,7,396,6.2,30000,4.7,2709
output/blind-randomhBrandom_n=15_e=0.2_s=2_n15e0.2k2l3.out,15,merge,2,2,3,identity,blind,random,1,1,merge,404,2,5772,20511,10,45,2441,7.2,2671,4.7,894
output/blind-randomhBrandom_n=15_e=0.2_s=2_n15e0.2k3l1.out,15,merge,2,3,1,identity,blind,random,1,1,merge,1004,56,0,129557,10,8,533,7.8,30052,4.7,1310
output/blind-randomhBrandom_n=15_e=0.2_s=2_n15e0.2k3l2.out,15,merge,2,3,2,identity,blind,random,1,1,merge,1674,23,8053,116662,10,8,533,8.1,30180,4.7,4646
output/blind-randomhBrandom_n=15_e=0.2_s=2_n15e0.2k3l3.out,15,merge,2,3,3,identity,blind,random,1,1,merge,404,0,7274,18682,6,0,0,10,2459,4.7,916
output/blind-randomhBrandom_n=15_e=0.2_s=3_n15e0.2k2l1.out,15,merge,3,2,1,identity,blind,random,1,1,merge,1113,70,0,97677,11,7,551,5.36364,30220,4.54545,295
output/blind-randomhBrandom_n=15_e=0.2_s=3_n15e0.2k2l2.out,15,merge,3,2,2,identity,blind,random,1,1,merge,1128,86,2094,102054,11,7,555,5.90909,30153,4.54545,1527
output/blind-randomhBrandom_n=15_e=0.2_s=3_n15e0.2k2l3.out,15,merge,3,2,3,identity,blind,random,1,1,merge,334,0,7940,17564,10,0,0,7,4567,4.54545,700
output/blind-randomhBrandom_n=15_e=0.2_s=3_n15e0.2k3l1.out,15,merge,3,3,1,identity,blind,random,1,1,merge,392,34,0,87660,11,9,935,6.63636,30123,4.54545,369
output/blind-randomhBrandom_n=15_e=0.2_s=3_n15e0.2k3l2.out,15,merge,3,3,2,identity,blind,random,1,1,merge,1354,6,9474,113817,11,9,1098,8.36364,30076,4.54545,3978
output/blind-randomhBrandom_n=15_e=0.2_s=3_n15e0.2k3l3.out,15,merge,3,3,3,identity,blind,random,1,1,merge,334,0,8771,15653,6,0,0,8.5,4461,4.54545,700
output/blind-randomhBrandom_n=15_e=0.2_s=4_n15e0.2k2l1.out,15,merge,4,2,1,identity,blind,random,1,1,merge,948,104,0,95023,13,8,671,6.23077,30005,4.46154,195
output/blind-randomhBrandom_n=15_e=0.2_s=4_n15e0.2k2l2.out,15,merge,4,2,2,identity,blind,random,1,1,merge,998,78,730,100428,13,8,671,6.69231,30043,4.46154,473
output/blind-randomhBrandom_n=15_e=0.2_s=4_n15e0.2k2l3.out,15,merge,4,2,3,identity,blind,random,1,1,merge,1576,23,19128,123752,13,8,680,7.53846,30009,4.46154,3140
output/blind-randomhBrandom_n=15_e=0.2_s=4_n15e0.2k3l1.out,15,merge,4,3,1,identity,blind,random,1,1,merge,403,25,0,100901,13,10,1068,9,30053,4.46154,243
output/blind-randomhBrandom_n=15_e=0.2_s=4_n15e0.2k3l2.out,15,merge,4,3,2,identity,blind,random,1,1,merge,529,21,1674,115392,13,10,1078,9.92308,30058,4.46154,872
output/blind-randomhBrandom_n=15_e=0.2_s=4_n15e0.2k3l3.out,15,merge,4,3,3,identity,blind,random,1,1,merge,1987,0,44817,119228,9,0,0,10,30014,4.46154,5340
output/blind-randomhBrandom_n=15_e=0.2_s=5_n15e0.2k2l1.out,15,merge,5,2,1,identity,blind,random,1,1,merge,1415,153,0,113817,11,7,458,6,30034,4.09091,567
output/blind-randomhBrandom_n=15_e=0.2_s=5_n15e0.2k2l2.out,15,merge,5,2,2,identity,blind,random,1,1,merge,1424,130,1253,126107,11,7,475,6.63636,30005,4.09091,1507
output/blind-randomhBrandom_n=15_e=0.2_s=5_n15e0.2k2l3.out,15,merge,5,2,3,identity,blind,random,1,1,merge,1545,16,15883,112390,11,165,12021,7.27273,30017,4.09091,3616
output/blind-randomhBrandom_n=15_e=0.2_s=5_n15e0.2k3l1.out,15,merge,5,3,1,identity,blind,random,1,1,merge,548,45,0,126148,11,9,786,8.36364,30071,4.09091,720
output/blind-randomhBrandom_n=15_e=0.2_s=5_n15e0.2k3l2.out,15,merge,5,3,2,identity,blind,random,1,1,merge,875,33,3458,115431,11,10,923,10.3636,30071,4.09091,2494
output/blind-randomhBrandom_n=15_e=0.2_s=5_n15e0.2k3l3.out,15,merge,5,3,3,identity,blind,random,1,1,merge,2095,0,34681,113163,9,0,0,9.33333,30066,4.09091,5533
output/blind-randomhBrandom_n=15_e=0.3_s=1_n15e0.3k2l1.out,15,merge,1,2,1,identity,blind,random,1,1,merge,976,91,0,88571,13,8,520,4,30062,3.07692,195
output/blind-randomhBrandom_n=15_e=0.3_s=1_n15e0.3k2l2.out,15,merge,1,2,2,identity,blind,random,1,1,merge,718,74,1669,72600,13,8,571,5,30149,3.07692,707
output/blind-randomhBrandom_n=15_e=0.3_s=1_n15e0.3k2l3.out,15,merge,1,2,3,identity,blind,random,1,1,merge,9,0,559,589,4,0,0,6,7,3.07692,3
output/blind-randomhBrandom_n=15_e=0.3_s=1_n15e0.3k3l1.out,15,merge,1,3,1,identity,blind,random,1,1,merge,240,19,0,72333,13,10,931,5.76923,30030,3.07692,120
output/blind-randomhBrandom_n=15_e=0.3_s=1_n15e0.3k3l2.out,15,merge,1,3,2,identity,blind,random,1,1,merge,561,8,5451,72909,13,10,1076,7.15385,30263,3.07692,1372
output/blind-randomhBrandom_n=15_e=0.3_s=1_n15e0.3k3l3.out,15,merge,1,3,3,identity,blind,random,1,1,merge,9,0,562,589,0,0,0,-nan,165,3.07692,3
output/blind-randomhBrandom_n=15_e=0.3_s=2_n15e0.3k2l1.out,15,merge,2,2,1,identity,blind,random,1,1,merge,925,58,0,81075,13,8,633,4.76923,30216,3.61538,184
output/blind-randomhBrandom_n=15_e=0.3_s=2_n15e0.3k2l2.out,15,merge,2,2,2,identity,blind,random,1,1,merge,985,75,1407,106864,13,8,638,5.61538,30254,3.61538,735
output/blind-randomhBrandom_n=15_e=0.3_s=2_n15e0.3k2l3.out,15,merge,2,2,3,identity,blind,random,1,1,merge,1197,0,35404,82007,12,0,0,6,30079,3.61538,2304
output/blind-randomhBrandom_n=15_e=0.3_s=2_n15e0.3k3l1.out,15,merge,2,3,1,identity,blind,random,1,1,merge,407,15,0,92741,13,10,940,6.23077,30061,3.61538,117
output/blind-randomhBrandom_n=15_e=0.3_s=2_n15e0.3k3l2.out,15,merge,2,3,2,identity,blind,random,1,1,merge,382,4,1901,77131,13,10,1063,7.76923,30063,3.61538,635
output/blind-randomhBrandom_n=15_e=0.3_s=2_n15e0.3k3l3.out,15,merge,2,3,3,identity,blind,random,1,1,merge,1897,0,65900,99827,6,0,0,9,30058,3.61538,4476
output/blind-randomhBrandom_n=15_e=0.3_s=3_n15e0.3k2l1.out,15,merge,3,2,1,identity,blind,random,1,1,merge,699,68,0,71352,13,8,689,5.30769,30037,3.84615,177
output/blind-randomhBrandom_n=15_e=0.3_s=3_n15e0.3k2l2.out,15,merge,3,2,2,identity,blind,random,1,1,merge,856,57,1645,93268,13,8,711,6,30143,3.84615,706
output/blind-randomhBrandom_n=15_e=0.3_s=3_n15e0.3k2l3.out,15,merge,3,2,3,identity,blind,random,1,1,merge,1148,0,42105,82994,10,0,0,6.6,25784,3.84615,3017
output/blind-randomhBrandom_n=15_e=0.3_s=3_n15e0.3k3l1.out,15,merge,3,3,1,identity,blind,random,1,1,merge,326,24,0,85605,13,10,1086,6.23077,30220,3.84615,173
output/blind-randomhBrandom_n=15_e=0.3_s=3_n15e0.3k3l2.out,15,merge,3,3,2,identity,blind,random,1,1,merge,403,2,3269,78647,13,10,1173,8.69231,30486,3.84615,694
output/blind-randomhBrandom_n=15_e=0.3_s=3_n15e0.3k3l3.out,15,merge,3,3,3,identity,blind,random,1,1,merge,1148,0,45296,70268,7,0,0,11.5714,22180,3.84615,3098
output/blind-randomhBrandom_n=15_e=0.3_s=4_n15e0.3k2l1.out,15,merge,4,2,1,identity,blind,random,1,1,merge,674,76,0,74210,13,8,690,5,30124,4.15385,272
output/blind-randomhBrandom_n=15_e=0.3_s=4_n15e0.3k2l2.out,15,merge,4,2,2,identity,blind,random,1,1,merge,675,71,1120,73397,13,8,718,5.76923,30035,4.15385,599
output/blind-randomhBrandom_n=15_e=0.3_s=4_n15e0.3k2l3.out,15,merge,4,2,3,identity,blind,random,1,1,merge,55,0,2723,3542,8,0,0,6.5,1090,4.15385,74
output/blind-randomhBrandom_n=15_e=0.3_s=4_n15e0.3k3l1.out,15,merge,4,3,1,identity,blind,random,1,1,merge,246,32,0,77534,13,10,1062,6.53846,30069,4.15385,172
output/blind-randomhBrandom_n=15_e=0.3_s=4_n15e0.3k3l2.out,15,merge,4,3,2,identity,blind,random,1,1,merge,746,15,6342,85153,13,23,2393,7.61538,30011,4.15385,1837
output/blind-randomhBrandom_n=15_e=0.3_s=4_n15e0.3k3l3.out,15,merge,4,3,3,identity,blind,random,1,1,merge,55,0,2803,3337,3,0,0,9,566,4.15385,74
output/blind-randomhBrandom_n=15_e=0.3_s=5_n15e0.3k2l1.out,15,merge,5,2,1,identity,blind,random,1,1,merge,1125,69,0,119212,13,8,593,5,30017,3.53846,504
output/blind-randomhBrandom_n=15_e=0.3_s=5_n15e0.3k2l2.out,15,merge,5,2,2,identity,blind,random,1,1,merge,839,56,1516,89834,13,8,630,5.53846,30027,3.53846,643
output/blind-randomhBrandom_n=15_e=0.3_s=5_n15e0.3k2l3.out,15,merge,5,2,3,identity,blind,random,1,1,merge,280,0,11206,13768,10,0,0,6.2,5041,3.53846,557
output/blind-randomhBrandom_n=15_e=0.3_s=5_n15e0.3k3l1.out,15,merge,5,3,1,identity,blind,random,1,1,merge,276,21,0,75550,13,10,1032,6.15385,30025,3.53846,273
output/blind-randomhBrandom_n=15_e=0.3_s=5_n15e0.3k3l2.out,15,merge,5,3,2,identity,blind,random,1,1,merge,387,3,1627,100419,13,10,1066,7.07692,30014,3.53846,418
output/blind-randomhBrandom_n=15_e=0.3_s=5_n15e0.3k3l3.out,15,merge,5,3,3,identity,blind,random,1,1,merge,280,0,12073,13768,3,0,0,9,5339,3.53846,557
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k2l1.out,15,merge,1,2,1,identity,tunnel+,nearest,1,1,merge,4292,124,920,77438,13,9,139,5.92308,30000,5,2430
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k2l2.out,15,merge,1,2,2,identity,tunnel+,nearest,1,1,merge,3194,155,7682,55237,13,8,138,6.69231,30195,5,3509
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k2l3.out,15,merge,1,2,3,identity,tunnel+,nearest,1,1,merge,3747,0,94814,49248,12,0,0,7.16667,30135,5,10500
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k3l1.out,15,merge,1,3,1,identity,tunnel+,nearest,1,1,merge,1636,64,319,54346,13,11,211,6.92308,30028,5,1898
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k3l2.out,15,merge,1,3,2,identity,tunnel+,nearest,1,1,merge,2809,47,16289,54750,13,10,169,8.15385,30012,5,7387
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=1_n15e0.2k3l3.out,15,merge,1,3,3,identity,tunnel+,nearest,1,1,merge,4607,0,143460,53000,6,0,0,10,30090,5,13280
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k2l1.out,15,merge,2,2,1,identity,tunnel+,nearest,1,1,merge,4213,4,1175,46821,10,6,88,5.2,19816,4.7,2184
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k2l2.out,15,merge,2,2,2,identity,tunnel+,nearest,1,1,merge,6246,103,21634,63056,10,7,107,6.2,30072,4.7,12455
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k2l3.out,15,merge,2,2,3,identity,tunnel+,nearest,1,1,merge,390,2,5814,3788,10,33,432,7.2,849,4.7,838
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k3l1.out,15,merge,2,3,1,identity,tunnel+,nearest,1,1,merge,4113,57,578,75271,10,8,114,6.6,30153,4.7,6512
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k3l2.out,15,merge,2,3,2,identity,tunnel+,nearest,1,1,merge,6286,18,38957,67296,10,8,116,8,30133,4.7,23009
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=2_n15e0.2k3l3.out,15,merge,2,3,3,identity,tunnel+,nearest,1,1,merge,404,0,7274,3661,6,0,0,10,680,4.7,916
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k2l1.out,15,merge,3,2,1,identity,tunnel+,nearest,1,1,merge,5364,79,1486,68541,11,7,99,5.09091,30008,4.54545,2862
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k2l2.out,15,merge,3,2,2,identity,tunnel+,nearest,1,1,merge,6460,76,30359,68343,11,8,120,5.90909,30125,4.54545,10789
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k2l3.out,15,merge,3,2,3,identity,tunnel+,nearest,1,1,merge,334,0,7940,3058,10,0,0,7,1184,4.54545,700
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k3l1.out,15,merge,3,3,1,identity,tunnel+,nearest,1,1,merge,3389,87,1200,67837,11,10,161,6.27273,30102,4.54545,6748
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k3l2.out,15,merge,3,3,2,identity,tunnel+,nearest,1,1,merge,5193,5,40248,57394,11,9,150,8.36364,30042,4.54545,17554
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=3_n15e0.2k3l3.out,15,merge,3,3,3,identity,tunnel+,nearest,1,1,merge,334,0,8771,2905,6,0,0,8.5,2010,4.54545,700
output/tunnel+-nearesthBrandom_n=15_e=0.2_s=4_n15e0.2k2l1.out,15,merge,4,2,1,identity,tunnel+,nearest,1,1,merge,3220,112,200,75561,13,9,122,5.38462,30050,4.46154,946
